,edge,ligand_A,ligand_B,ddg_expt,ddg,ddg_booterr,ddg_BARerr,dg_water_rep1,dg_water_rep1_booterr,dg_water_rep1_BARerr,dg_water_rep2,dg_water_rep2_booterr,dg_water_rep2_BARerr,dg_water_rep3,dg_water_rep3_booterr,dg_water_rep3_BARerr,dg_protein_rep1,dg_protein_rep1_booterr,dg_protein_rep1_BARerr,dg_protein_rep2,dg_protein_rep2_booterr,dg_protein_rep2_BARerr,dg_protein_rep3,dg_protein_rep3_booterr,dg_protein_rep3_BARerr,target,group
391,edge_18_16,18-flipped,16-flipped,7.065080718994141,6.799999999999999,0.979577881713057,0.9776357502100308,14.03,0.24,0.27,13.07,0.22,0.22,12.87,0.26,0.24,22.2,0.53,0.47,18.79,0.6,0.76,19.38,0.56,0.54,cdk8,merck
392,edge_16_19,16-flipped,19,-6.053986755371094,-13.466666666666669,1.3398202075595147,1.3345467006887648,-39.78,0.34,0.37,-40.22,0.36,0.42,-39.47,0.34,0.36,-54.87,1.07,1.66,-51.56,1.39,1.83,-53.44,2.56,1.97,cdk8,merck
393,edge_16_20,16-flipped,20,-5.893051094055176,-19.09333333333332,2.2403829137349205,12.805873543998244,-82.73,0.7,0.67,-82.15,0.77,0.79,-83.86,0.72,0.95,-98.09,1.19,32.82,-105.17,3.07,9.76,-102.76,2.19,19.5,cdk8,merck
394,edge_18_17,18-flipped,17-flipped,8.309396324157715,7.43666666666667,1.0612157215284326,1.1075189142447048,-18.21,0.21,0.21,-17.69,0.25,0.24,-16.84,0.22,0.27,-11.76,0.89,1.19,-8.05,0.86,1.01,-10.62,0.53,0.43,cdk8,merck
395,edge_17_25,17-flipped,25,-3.352308219909668,-8.009999999999991,2.100359215747582,179.03845212197862,-536.66,0.57,0.61,-535.69,0.73,0.75,-536.02,0.62,0.69,-540.67,2.05,13.57,-546.45,2.08,564.17,-545.28,3.34,10.35,cdk8,merck
396,edge_17_42,17-flipped,42-flipped,-10.59431721496582,-24.24333333333331,3.974736789175312,3.8263574731950345,96.98,0.68,0.59,96.15,0.58,0.56,99.65,0.45,0.42,81.52,2.1,2.32,70.42,3.9,3.71,68.11,3.29,2.5,cdk8,merck
397,edge_18_19,18-flipped,19,1.0110939636230467,-4.430000000000003,1.9360512901480451,2.053975983875731,-27.0,0.28,0.27,-25.54,0.28,0.31,-25.98,0.31,0.34,-29.82,2.79,2.72,-27.71,1.46,1.62,-34.28,1.01,1.96,cdk8,merck
398,edge_18_43,18-flipped,43,-4.013400138854981,-8.436666666666653,1.966436277225103,2.0334335434448474,81.55,0.51,0.45,80.85,0.38,0.39,79.32,0.46,0.51,75.99,1.19,0.78,69.58,1.64,2.22,70.84,2.15,2.31,cdk8,merck
399,edge_18_44,18-flipped,44-flipped,-2.2849208908081056,-14.95333333333332,0.9417178409984548,0.8797173156828662,102.92,0.5,0.49,102.04,0.51,0.44,103.61,0.48,0.44,89.24,0.9,0.73,87.0,1.11,0.91,87.47,1.01,1.03,cdk8,merck
400,edge_18_45,18-flipped,45-flipped,-0.8894295883178709,-6.63666666666667,1.40596888361198,1.4057843399707382,116.96,0.48,0.4,114.61,0.56,0.57,114.38,0.61,0.59,107.83,1.25,1.34,110.75,1.38,1.25,107.46,1.72,1.7,cdk8,merck
401,edge_19_20,19,20,0.1609356613159176,-7.04999999999999,0.6801584243677198,0.7129767419479006,-43.57,0.42,0.38,-43.98,0.41,0.4,-43.13,0.35,0.42,-51.65,0.81,0.79,-49.87,0.78,0.87,-50.31,0.63,0.81,cdk8,merck
402,edge_19_21,19,21,4.111199287414551,6.446666666666658,1.7514356885969893,1.7781160381280936,75.38,0.23,0.24,75.69,0.25,0.25,76.98,0.25,0.31,78.41,0.63,0.99,84.3,0.53,0.61,84.68,0.73,0.49,cdk8,merck
403,edge_19_22,19,22,1.8894109191894533,-1.7333333333333345,1.5761894347468364,1.5828314723311585,97.18,0.3,0.39,96.37,0.31,0.37,96.26,0.27,0.33,95.91,0.73,0.75,91.34,0.64,0.73,97.36,0.9,0.94,cdk8,merck
404,edge_19_23,19,23,7.207613700866699,3.67666666666662,1.0898350108899852,1.2000908065292653,-270.18,0.33,0.35,-269.14,0.33,0.35,-269.86,0.3,0.34,-263.98,1.15,1.71,-267.38,0.83,0.72,-266.79,1.01,1.24,cdk8,merck
405,edge_19_24,19,24,1.6439354553222656,-0.5033333333333303,2.681820926376669,5.402835140734106,-87.9,0.26,0.29,-88.21,0.26,0.26,-88.65,0.31,0.29,-83.97,2.51,5.05,-87.9,1.12,9.97,-94.4,1.19,10.16,cdk8,merck
406,edge_19_25,19,25,3.945994140625,5.959999999999924,1.5681052510243474,1.839850872877632,-525.44,0.58,0.55,-526.28,0.59,0.52,-525.28,0.59,0.5,-516.58,1.69,2.9,-520.57,1.03,1.72,-521.97,0.6,1.04,cdk8,merck
407,edge_19_26,19,26,2.183123588562012,1.1166666666666636,1.8523895834786552,1.85181765862526,25.43,0.24,0.28,26.3,0.29,0.34,25.97,0.29,0.37,31.39,0.59,0.53,25.28,0.53,0.94,24.38,0.62,0.66,cdk8,merck
408,edge_19_27,19,27,9.510941261291505,16.486666666666665,3.090154974369599,6.258556417474943,-98.3,0.57,0.55,-99.05,0.6,0.65,-98.58,0.69,0.71,-88.17,1.82,1.87,-82.39,2.33,14.21,-75.91,1.08,8.18,cdk8,merck
409,edge_19_29,19,29,6.196519737243652,-12.343333333333304,2.038633133372401,2.42742688837624,-441.39,0.64,0.78,-439.94,0.76,0.67,-441.43,0.89,0.98,-449.79,1.52,1.96,-453.34,2.22,4.15,-456.66,1.86,2.05,cdk8,merck
410,edge_19_31,19,31,-5.024494102478028,-13.32333333333333,2.4806200147916204,3.5803841509106897,67.83,0.68,0.45,64.68,0.49,0.51,68.68,0.43,0.36,49.23,2.55,5.39,56.65,1.99,6.42,55.34,1.94,1.95,cdk8,merck
411,edge_19_32,19,32,4.968448127746583,1.5933333333333477,0.6560117215486644,0.6858934857179322,-100.5,0.19,0.24,-101.18,0.2,0.24,-99.77,0.23,0.22,-98.1,0.58,0.57,-98.66,0.7,0.67,-99.91,0.62,0.8,cdk8,merck
412,edge_19_33,19,33,-1.567539596557617,-3.879999999999998,2.791792219669962,2.801463337855987,-7.74,0.28,0.26,-7.96,0.28,0.27,-7.57,0.25,0.29,-12.54,0.77,1.25,-16.96,0.61,0.67,-5.41,0.9,0.89,cdk8,merck
413,edge_19_34,19,34,-1.900523551940918,-9.726666666666674,1.546766194513729,1.7569745597951754,95.67,0.58,0.46,95.8,0.39,0.46,95.73,0.45,0.46,87.3,3.05,3.34,83.36,0.7,1.49,87.36,0.93,1.56,cdk8,merck
414,edge_19_35,19,35,-3.2960148544311525,-6.046666666666667,1.7482152041938188,1.740426779425098,106.65,0.43,0.42,107.74,0.44,0.45,107.58,0.35,0.37,100.67,1.0,1.03,98.27,0.97,0.83,104.89,1.15,1.32,cdk8,merck
415,edge_19_36,19,36,-2.2849208908081056,-7.569999999999993,1.734632688607418,1.97362166318347,111.79,0.55,0.59,112.1,0.66,0.67,112.18,0.48,0.54,101.8,2.14,1.59,104.12,1.81,2.51,107.44,1.53,2.93,cdk8,merck
416,edge_19_37,19,37,-3.2960148544311525,-14.563333333333333,0.892472120996662,1.0421588735631553,89.24,0.42,0.41,88.79,0.43,0.41,88.89,0.53,0.44,73.19,0.78,1.11,74.23,0.67,1.48,75.81,1.35,1.37,cdk8,merck
417,edge_19_38,19,38,-2.739573211669922,-9.079999999999998,1.6555799632966028,1.93793704066215,85.92,0.46,0.44,84.12,0.5,0.53,84.99,0.49,0.47,74.09,1.94,2.34,78.43,1.73,3.42,75.27,2.22,1.85,cdk8,merck
418,edge_19_39,19,39,-3.2960148544311525,-11.439999999999998,1.246468443887202,1.4307856062785451,176.68,0.45,0.48,176.38,0.61,0.51,176.6,0.48,0.47,163.1,0.97,1.42,164.8,1.02,1.54,167.44,1.22,1.87,cdk8,merck
419,edge_19_40,19,40,-1.900523551940918,-16.419999999999987,1.508311094944901,1.7608646835955672,229.58,0.45,0.44,229.5,0.34,0.43,229.2,0.46,0.47,210.03,0.97,1.52,213.65,1.46,2.71,215.34,1.52,1.52,cdk8,merck
420,edge_19_41,19,41,-2.2849208908081056,-12.033333333333331,2.466376855994641,2.527747632885585,111.36,0.57,0.45,108.84,0.47,0.51,108.15,0.43,0.52,95.73,0.94,2.05,102.4,2.19,1.86,94.12,1.66,2.15,cdk8,merck
421,edge_22_21,22,21,2.2217883682250976,10.22,0.7534980819544743,0.7395103393762601,-20.46,0.26,0.26,-20.41,0.29,0.24,-20.49,0.28,0.26,-9.06,0.64,0.62,-11.5,1.02,0.92,-10.14,0.57,0.58,cdk8,merck
422,edge_22_34,22,34,-3.7899344711303713,-8.776666666666667,2.5418134894261053,2.588561066270452,-2.46,0.38,0.38,-1.55,0.33,0.35,-2.05,0.33,0.36,-11.42,1.43,1.49,-15.48,1.87,2.24,-5.49,0.54,0.73,cdk8,merck
423,edge_29_23,29,23,1.0110939636230467,0.3500000000000227,2.7721448617315048,2.9758925370996114,159.2,0.75,0.83,159.0,0.65,0.82,159.32,0.46,0.89,165.55,1.99,1.94,154.81,1.49,1.12,158.21,0.98,3.44,cdk8,merck
424,edge_26_25,26,25,1.762870552062988,1.4866666666666788,2.747596273336319,2.8312341514535966,-548.72,0.55,0.63,-547.64,0.59,0.67,-549.79,0.62,0.66,-544.51,2.07,1.77,-544.01,1.78,2.76,-553.17,1.77,2.09,cdk8,merck
425,edge_33_27,33,27,11.078480857849122,0.4399999999999977,1.5497393357037357,10.407573658309529,-87.2,0.67,0.68,-87.22,0.82,0.76,-87.14,0.71,0.73,-88.17,3.26,8.8,-86.91,1.96,23.72,-85.16,1.02,17.3,cdk8,merck
426,edge_30_37,30,37,0.7173852844238278,-1.0200000000000014,0.7677523185822923,0.7752946626689632,13.41,0.26,0.27,13.93,0.22,0.24,14.0,0.23,0.25,11.78,0.47,0.47,14.47,0.37,0.37,12.03,0.36,0.39,cdk8,merck
427,edge_38_31,38,31,-2.2849208908081056,-7.596666666666664,1.4407161304654554,1.4763610702476184,-22.97,0.26,0.25,-22.69,0.3,0.26,-22.18,0.26,0.26,-33.61,0.41,0.56,-28.8,0.44,0.69,-28.22,0.47,0.84,cdk8,merck
428,edge_38_32,38,32,7.708021339416503,5.76666666666668,2.127764261778628,13.17045299726028,-187.86,0.58,0.47,-185.87,0.51,0.57,-186.59,0.56,0.5,-185.47,1.38,11.36,-179.85,1.31,35.08,-177.7,1.41,15.06,cdk8,merck
429,edge_33_36,33,36,-0.717381294250488,-7.393333333333331,3.127059447810524,3.152737996002369,119.94,0.65,0.53,118.89,0.55,0.55,120.23,0.67,0.58,114.46,1.22,1.32,105.17,1.03,0.94,117.25,1.71,2.5,cdk8,merck
430,edge_35_40,35,40,1.3954913024902345,-6.299999999999997,1.0162765788774717,1.0182536512338964,118.95,0.38,0.4,118.05,0.42,0.39,118.69,0.3,0.35,112.96,0.63,0.67,110.16,0.82,0.72,113.67,0.62,0.76,cdk8,merck
431,edge_41_35,41,35,-1.0110939636230467,2.41,3.026829765657512,3.050138303601749,1.11,0.34,0.34,0.81,0.36,0.35,1.26,0.37,0.37,10.78,0.6,0.49,-0.75,0.76,1.37,0.38,0.59,0.49,cdk8,merck
432,edge_40_39,40,39,-1.3954913024902345,1.5900000000000034,0.7489418452957035,0.7442300685379492,-51.64,0.22,0.21,-52.01,0.22,0.21,-50.83,0.21,0.21,-48.9,0.35,0.28,-51.46,0.29,0.29,-49.35,0.44,0.46,cdk8,merck
433,edge_43_44,43,44-flipped,1.7284792480468751,-0.4199999999999981,0.6148842205162495,0.6984988899956519,24.67,0.27,0.3,24.92,0.36,0.31,25.32,0.35,0.32,24.46,0.7,1.13,25.43,0.75,0.94,23.76,0.64,0.69,cdk8,merck
434,edge_44_45,44-flipped,45-flipped,1.3954913024902345,-1.91,0.8536652329930436,0.8167514425874335,12.52,0.43,0.36,12.85,0.31,0.31,12.01,0.35,0.34,11.75,0.81,0.67,11.03,0.5,0.42,8.87,0.6,0.41,cdk8,merck
435,edge_CHEMBL3402741_400_CHEMBL3402763_90,CHEMBL3402741_400,CHEMBL3402763_90,-3.697749496459961,5.053333333333349,2.371251129265471,2.410359270007992,-69.83,0.64,0.75,-70.22,0.61,0.74,-64.8,0.37,0.39,-66.27,1.26,1.49,-58.99,0.8,0.83,-64.43,0.63,0.87,cmet,merck
436,edge_CHEMBL3402741_400_CHEMBL3402764_90,CHEMBL3402741_400,CHEMBL3402764_90,-3.697749496459961,14.973333333333333,1.6651931873507189,1.6593407218842184,-32.3,0.44,0.54,-32.64,0.78,0.66,-33.45,0.65,0.7,-19.24,1.05,0.83,-20.07,0.9,1.0,-14.16,0.8,1.05,cmet,merck
437,edge_CHEMBL3402743_42_CHEMBL3402742_23,CHEMBL3402743_42,CHEMBL3402742_23,-1.4927677383422853,-11.113333333333332,0.3721526132936931,0.3829437278097819,31.77,0.25,0.28,31.74,0.27,0.28,31.78,0.31,0.29,20.4,0.31,0.3,20.2,0.3,0.33,21.35,0.33,0.31,cmet,merck
438,edge_CHEMBL3402745_200_CHEMBL3402742_23,CHEMBL3402745_200,CHEMBL3402742_23,-5.361544044494629,-19.463333333333306,1.005713844860836,1.0168258857380668,217.32,0.42,0.43,217.66,0.41,0.45,217.21,0.49,0.49,197.37,0.95,0.83,199.96,0.82,0.89,196.47,0.73,0.74,cmet,merck
439,edge_CHEMBL3402756_2.7_CHEMBL3402742_23,CHEMBL3402756_2.7_redocked,CHEMBL3402742_23,5.310525688171386,-6.08,3.5690849612195787,12.73870358830051,-15.37,1.96,2.69,-11.62,2.51,2.24,-17.29,1.89,3.13,-22.62,1.29,37.26,-21.05,7.27,5.36,-18.85,4.79,3.23,cmet,merck
440,edge_CHEMBL3402742_23_CHEMBL3402763_90,CHEMBL3402742_23,CHEMBL3402763_90,3.3820789031982423,6.033333333333331,0.4379743997949923,0.4423379655165864,-49.04,0.34,0.42,-49.48,0.44,0.4,-49.57,0.34,0.36,-43.18,0.6,0.59,-43.17,0.62,0.63,-43.64,0.45,0.46,cmet,merck
441,edge_CHEMBL3402745_200_CHEMBL3402743_42,CHEMBL3402745_200,CHEMBL3402743_42,-3.868776306152344,-8.850000000000023,0.6525775222807586,0.6419608896073876,186.1,0.5,0.48,186.41,0.58,0.5,185.88,0.46,0.48,177.47,0.92,0.86,176.92,0.96,0.85,177.45,0.99,1.11,cmet,merck
442,edge_CHEMBL3402743_42_CHEMBL3402756_2.7,CHEMBL3402743_42,CHEMBL3402756_2.7_redocked,-6.803293426513672,-10.573333333333323,3.1149173840218736,7.962858336704126,48.9,2.06,2.3,49.86,2.63,2.36,46.69,1.29,2.56,40.75,2.17,8.4,38.24,2.92,21.23,34.74,6.2,3.48,cmet,merck
443,edge_CHEMBL3402743_42_CHEMBL3402764_90,CHEMBL3402743_42,CHEMBL3402764_90,1.889311164855957,7.779999999999999,0.9269776787291046,0.930681767192958,10.96,0.24,0.29,10.95,0.29,0.3,10.73,0.31,0.29,20.4,0.35,0.39,18.89,0.42,0.43,16.69,0.48,0.54,cmet,merck
444,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402743_42,3.321244720458985,-2.526666666666667,0.7453416744317475,0.7462252574776289,-5.91,0.52,0.5,-5.94,0.49,0.54,-6.74,0.49,0.5,-7.39,0.58,0.63,-9.21,0.54,0.56,-9.57,0.6,0.62,cmet,merck
445,edge_CHEMBL3402744_300_CHEMBL3402745_200,CHEMBL3402744_300,CHEMBL3402745_200,-1.0051326446533204,-4.506666666666667,0.3855411951941903,0.3813600091657402,-5.02,0.19,0.23,-4.1,0.2,0.23,-4.76,0.26,0.23,-9.33,0.32,0.32,-9.44,0.34,0.31,-8.63,0.35,0.34,cmet,merck
446,edge_CHEMBL3402747_3400_CHEMBL3402744_300,CHEMBL3402747_3400,CHEMBL3402744_300,-6.018282684326172,-7.643333333333317,1.0433167190248582,1.0807964310409195,-176.85,0.25,0.27,-176.79,0.29,0.28,-177.49,0.29,0.3,-183.04,0.55,0.74,-184.07,0.62,0.78,-186.95,0.67,0.76,cmet,merck
447,edge_CHEMBL3402745_200_CHEMBL3402748_5300,CHEMBL3402745_200,CHEMBL3402748_5300,8.12390314102173,5.650000000000006,0.5115874267337834,0.5125708615372371,194.73,0.32,0.34,194.7,0.4,0.38,195.14,0.37,0.37,200.31,0.72,0.76,200.85,0.84,0.79,200.36,0.7,0.69,cmet,merck
448,edge_CHEMBL3402745_200_CHEMBL3402761_1,CHEMBL3402745_200,CHEMBL3402761_1_redocked,-13.134297966003418,-24.683333333333337,2.5972063840552466,2.986893263491382,385.23,1.23,1.89,384.23,1.54,1.36,378.57,0.85,0.91,355.99,3.67,2.98,357.62,2.33,2.99,360.37,1.51,4.82,cmet,merck
449,edge_CHEMBL3402747_3400_CHEMBL3402749_500,CHEMBL3402747_3400,CHEMBL3402749_500,-4.75196925354004,-0.7666666666666799,1.2252366006276074,1.260506584884546,218.19,0.19,0.15,218.29,0.16,0.16,218.36,0.17,0.15,219.09,0.33,0.6,214.56,0.33,0.7,218.89,0.3,0.56,cmet,merck
450,edge_CHEMBL3402747_3400_CHEMBL3402752_30000,CHEMBL3402747_3400,CHEMBL3402752_30000,5.397734916687012,1.273333333333312,0.2011184119781818,0.2477315122509553,164.28,0.17,0.17,164.32,0.19,0.19,164.25,0.2,0.17,165.56,0.17,0.38,165.83,0.19,0.31,165.28,0.21,0.29,cmet,merck
451,edge_CHEMBL3402747_3400_CHEMBL3402754_40,CHEMBL3402747_3400,CHEMBL3402754_40,-11.01314176940918,-20.333333333333314,1.161474759464292,1.1691228686296442,-219.48,0.23,0.25,-218.84,0.23,0.23,-218.92,0.19,0.23,-241.05,0.31,0.4,-240.53,0.33,0.34,-236.66,0.32,0.3,cmet,merck
452,edge_CHEMBL3402750_400_CHEMBL3402748_5300,CHEMBL3402750_400,CHEMBL3402748_5300,6.405618785858154,10.450000000000005,0.7614542931341652,0.7668153991810946,-88.61,0.21,0.2,-88.66,0.19,0.18,-89.05,0.22,0.22,-78.57,0.53,0.56,-76.77,0.64,0.57,-79.63,0.36,0.45,cmet,merck
453,edge_CHEMBL3402748_5300_CHEMBL3402751_2100,CHEMBL3402748_5300,CHEMBL3402751_2100,-2.294944206237793,-7.233333333333332,1.0418962947876025,4.5854783241984505,10.78,0.23,0.22,10.42,0.22,0.22,10.37,0.21,0.21,2.09,1.05,4.32,5.58,0.52,10.32,2.2,0.48,7.75,cmet,merck
454,edge_CHEMBL3402753_200_CHEMBL3402748_5300,CHEMBL3402753_200,CHEMBL3402748_5300,8.12390314102173,10.32,0.3981610551114624,0.4490066448551323,-44.9,0.23,0.24,-45.13,0.31,0.33,-44.41,0.25,0.29,-34.84,0.38,0.51,-33.98,0.52,0.6,-34.66,0.42,0.53,cmet,merck
455,edge_CHEMBL3402750_400_CHEMBL3402749_500,CHEMBL3402750_400,CHEMBL3402749_500,0.5531617202758787,5.166666666666664,0.3279879595900195,0.3347263598127751,-40.5,0.15,0.17,-40.14,0.17,0.16,-40.57,0.16,0.16,-35.93,0.2,0.2,-34.88,0.12,0.2,-34.9,0.14,0.14,cmet,merck
456,edge_CHEMBL3402749_500_CHEMBL3402754_40,CHEMBL3402749_500,CHEMBL3402754_40,-6.2611725158691405,-8.890000000000043,0.6066973245954604,0.6155847232136581,-266.8,0.22,0.2,-266.81,0.2,0.2,-266.69,0.18,0.22,-275.27,0.22,0.33,-277.02,0.21,0.21,-274.68,0.36,0.44,cmet,merck
457,edge_CHEMBL3402750_400_CHEMBL3402755_4200,CHEMBL3402750_400,CHEMBL3402755_4200,5.828956939697266,-0.7200000000000131,0.7938552834464457,0.8101492305984265,74.9,0.18,0.16,74.13,0.19,0.19,74.28,0.18,0.2,73.85,0.19,0.18,72.06,0.29,0.54,75.24,0.21,0.21,cmet,merck
458,edge_CHEMBL3402752_30000_CHEMBL3402751_2100,CHEMBL3402752_30000,CHEMBL3402751_2100,-6.592191310882569,-1.3666666666666636,0.5811930957053814,0.5785296697615618,32.98,0.16,0.16,33.23,0.15,0.16,32.84,0.15,0.15,32.69,0.14,0.12,30.35,0.11,0.11,31.91,0.13,0.13,cmet,merck
459,edge_CHEMBL3402753_200_CHEMBL3402754_40,CHEMBL3402753_200,CHEMBL3402754_40,-3.989726440429687,-5.806666666666729,0.4692933948825012,0.4730499295978369,-277.32,0.17,0.2,-277.29,0.18,0.19,-278.89,0.18,0.18,-283.66,0.12,0.12,-283.34,0.11,0.12,-283.92,0.17,0.21,cmet,merck
460,edge_CHEMBL3402753_200_CHEMBL3402755_4200,CHEMBL3402753_200,CHEMBL3402755_4200,7.54724129486084,0.3666666666666742,0.3989490811163597,0.4029156426048603,102.74,0.18,0.18,102.68,0.18,0.16,102.2,0.15,0.18,102.08,0.13,0.13,103.54,0.13,0.15,103.1,0.14,0.18,cmet,merck
461,edge_CHEMBL3402756_2.7_CHEMBL3402754_40,CHEMBL3402756_2.7_redocked,CHEMBL3402754_40,6.682343292236328,5.933333333333337,1.678334428608154,1.700877879432935,-270.0,0.83,0.83,-270.03,0.67,0.83,-269.88,0.86,0.85,-262.4,0.72,1.31,-262.18,1.25,1.29,-267.53,1.7,1.47,cmet,merck
462,edge_CHEMBL3402754_40_CHEMBL3402757_6.5,CHEMBL3402754_40,CHEMBL3402757_6.5_redocked,-4.504454811096192,-5.21333333333331,1.0074794166764809,1.110167920952748,345.0,0.75,0.72,347.14,0.87,0.86,346.7,0.76,0.76,340.73,1.16,1.77,341.66,1.27,1.39,340.81,1.06,1.07,cmet,merck
463,edge_CHEMBL3402761_1_CHEMBL3402755_4200,CHEMBL3402761_1_redocked,CHEMBL3402755_4200,20.68153926086426,18.233333333333334,1.887099472700546,3.08151602459062,-39.2,1.41,1.53,-36.24,0.89,0.9,-33.77,0.99,0.86,-16.74,1.76,2.47,-20.62,1.14,3.21,-17.15,0.63,6.5,cmet,merck
464,edge_CHEMBL3402756_2.7_CHEMBL3402757_6.5,CHEMBL3402756_2.7_redocked,CHEMBL3402757_6.5_redocked,2.177888481140137,1.0333333333333314,0.3115879729059699,0.3075905906426005,76.65,0.33,0.28,76.69,0.29,0.27,76.69,0.23,0.26,78.2,0.3,0.28,77.57,0.27,0.27,77.36,0.25,0.3,cmet,merck
465,edge_CHEMBL3402759_5.7_CHEMBL3402756_2.7,CHEMBL3402759_5.7_redocked,CHEMBL3402756_2.7_redocked,-1.8523102874755857,1.1133333333333295,0.9730910049778712,0.968048979919708,-50.78,0.28,0.29,-51.01,0.31,0.34,-50.87,0.37,0.3,-51.74,0.6,0.51,-49.72,0.42,0.43,-47.86,0.35,0.42,cmet,merck
466,edge_CHEMBL3402757_6.5_CHEMBL3402758_10,CHEMBL3402757_6.5_redocked,CHEMBL3402758_10_redocked,1.0678940811157227,0.3366666666666447,0.4577526779096167,0.4579935388413974,-159.88,0.33,0.34,-159.43,0.31,0.32,-160.46,0.28,0.32,-159.89,0.31,0.31,-158.91,0.38,0.32,-159.96,0.37,0.35,cmet,merck
467,edge_CHEMBL3402760_1_CHEMBL3402757_6.5,CHEMBL3402760_1_redocked,CHEMBL3402757_6.5_redocked,4.640116714477539,6.970000000000002,0.7717552301578756,0.7655349097794854,23.74,0.25,0.26,24.75,0.27,0.28,24.27,0.28,0.31,31.19,0.33,0.3,32.71,0.29,0.33,29.77,0.3,0.28,cmet,merck
468,edge_CHEMBL3402759_5.7_CHEMBL3402758_10,CHEMBL3402759_5.7_redocked,CHEMBL3402758_10_redocked,1.3934722747802732,-0.2533333333333587,0.8461226406333902,0.8828326182906012,-139.23,0.34,0.32,-138.32,0.35,0.37,-139.21,0.4,0.36,-140.05,0.67,1.05,-137.67,1.02,0.96,-139.8,0.78,0.89,cmet,merck
469,edge_CHEMBL3402759_5.7_CHEMBL3402762_1,CHEMBL3402759_5.7_redocked,CHEMBL3402762_1_redocked,-4.314538520812988,-9.02333333333333,1.419857567803797,2.4373575038312616,16.51,0.94,3.67,16.9,1.55,1.95,17.07,0.79,1.99,9.95,1.42,1.65,5.51,0.83,4.22,7.95,1.22,1.22,cmet,merck
470,edge_CHEMBL3402760_1_CHEMBL3402761_1,CHEMBL3402760_1_redocked,CHEMBL3402761_1_redocked,0.0,-0.7700000000000102,2.8069889578169005,2.8841538589228244,100.67,0.73,1.08,97.93,1.01,1.05,93.26,0.52,0.62,100.22,0.73,1.76,91.71,1.13,1.0,97.62,1.32,1.56,cmet,merck
471,edge_CHEMBL3402760_1_CHEMBL3402762_1,CHEMBL3402760_1_redocked,CHEMBL3402762_1_redocked,0.0,-8.496666666666664,2.3032846986835027,3.072634708242613,20.47,0.97,2.67,19.93,1.23,2.31,28.08,0.89,0.94,13.9,0.83,2.71,14.13,1.1,4.21,14.96,1.02,2.29,cmet,merck
472,edge_CHEMBL3402761_1_CHEMBL3402762_1,CHEMBL3402761_1_redocked,CHEMBL3402762_1_redocked,0.0,2.316666666666663,3.323893672520021,4.6366829554962905,-75.74,0.65,2.74,-79.39,1.1,4.43,-77.34,1.57,4.79,-71.45,1.22,1.08,-71.41,1.16,1.19,-82.66,1.12,7.11,cmet,merck
473,edge_CHEMBL3402763_90_CHEMBL3402764_90,CHEMBL3402763_90,CHEMBL3402764_90,0.0,12.340000000000003,0.9554921930717012,0.956008963315168,33.3,0.51,0.49,34.15,0.45,0.47,35.41,0.38,0.42,46.08,0.46,0.49,45.44,0.47,0.54,48.36,0.41,0.46,cmet,merck
474,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402764_90,5.210555885314942,5.043333333333334,1.096545336138576,1.1048106891487657,3.9,0.51,0.58,4.56,0.48,0.52,4.91,0.44,0.48,7.19,0.58,0.56,11.04,0.48,0.56,10.27,0.87,0.74,cmet,merck
475,edge_CHEMBL1077204_CHEMBL1084143,CHEMBL1077204,CHEMBL1084143,-3.45695450592041,-2.1100000000000136,2.5607832815238574,8.325648519048066,-208.38,1.25,1.01,-211.81,1.88,1.94,-206.93,1.97,1.6,-209.17,1.89,11.42,-208.92,0.98,21.27,-215.36,2.29,1.78,eg5,merck
476,edge_CHEMBL1086409_CHEMBL1077204,CHEMBL1086409,CHEMBL1077204,-4.939950309753418,-3.823333333333295,1.6604676080359035,1.7721619094862566,-185.07,0.75,0.9,-186.17,0.95,0.98,-186.37,0.75,0.94,-191.53,2.71,3.16,-187.98,2.28,1.96,-189.57,1.81,1.94,eg5,merck
477,edge_CHEMBL1093087_CHEMBL1077204,CHEMBL1093087,CHEMBL1077204,-2.1570118942260743,-16.450000000000003,5.408873088162855,2892.206823102872,-102.77,1.46,18.91,-99.81,3.99,4.53,-107.92,3.54,4.39,-128.87,7.72,37.5,-117.17,1.13,8436.83,-113.81,3.56,922.38,eg5,merck
478,edge_CHEMBL1077227_CHEMBL1078998,CHEMBL1077227,CHEMBL1078998,4.013400138854981,-0.8199999999999932,0.9230035711260518,0.952212626975288,-109.8,0.37,0.41,-109.96,0.39,0.41,-110.48,0.4,0.42,-112.52,1.2,1.43,-109.81,0.78,0.72,-110.37,0.96,0.85,eg5,merck
479,edge_CHEMBL1082249_CHEMBL1077227,CHEMBL1082249,CHEMBL1077227,-0.4546523208618162,14.08999999999999,2.031631508713698,3.946485775903644,110.5,0.65,0.78,112.57,0.99,0.95,111.4,0.68,0.87,122.24,2.14,1.69,129.24,1.61,6.48,125.26,0.9,8.2,eg5,merck
